gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,1,1,0,-0.3428451683321429,0,0,-0.8563349379356315,-0.5814360009207775,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0,1,1,0.5170222002617683,1,1,-0.3561131406877322,0.014455189852833528,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False
0,0,1,1,-1.0798743414126382,1,1,0.9700562752718151,-0.7814141680580393,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
1,1,1,0,1.2949974385134022,1,0,0.5130430053609435,1.2066352740857773,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
1,0,1,1,1.0493210474865704,1,1,0.9301714808068663,1.3336129037993831,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
0,1,0,0,-1.1208204065837768,1,1,0.6077693922151972,-0.8135397072269245,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1,0,1,0,-0.05622271213417253,1,1,-0.19325022995585803,-0.17865155865889662,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0,0,0,0,0.10756154855038198,1,1,1.1761277133407173,0.5481721940918897,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
1,0,0,1,-1.1208204065837768,1,0,-1.484520450758575,-0.9736371328237203,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,0,-0.6704136897012519,1,1,0.16903665310076038,-0.477944924258427,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,1,1,0,1.6225659598825113,1,1,1.3589330213050659,2.3609231302068663,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False
0,0,1,1,1.1312131778288477,1,0,0.9733800081438945,1.5575416104545758,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
1,0,1,1,1.4178356340268181,1,0,-1.2817727455617522,-0.2643343928383576,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,1,1,1.6225659598825113,1,1,0.8470781590048896,1.8896675422198304,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
0,0,1,0,0.7217525261174614,1,1,-1.4961535158108519,-0.59389735174007,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
1,0,0,0,-0.9160900807280837,1,1,-1.3582186016195705,-0.9105349733558139,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
0,0,1,1,-1.1617664717549154,1,1,1.0996818572828988,-0.8407381520115857,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
0,1,0,0,-1.1617664717549154,1,1,0.33356143026867424,-0.8684668670438764,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,1,0,-0.38379123350328154,1,0,0.7290856420460828,-0.1375335198739619,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,1,0,0,-1.0798743414126382,1,1,0.49310060812846934,-0.7907601811725087,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0,0,0,-0.8341979503858065,1,0,0.3285758309605555,-0.6451789036045694,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
0,0,1,0,-0.9160900807280837,1,1,-1.4728873857062985,-0.8989574062825707,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,1,0,-0.8341979503858065,1,1,0.6559635188603433,-0.5864735682732574,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
1,0,1,1,-0.42473729867442017,1,1,0.08760519773482317,-0.32834243064596424,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False
0,0,0,0,0.5989143306040455,1,0,0.351841961065109,0.5559053018698193,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,0,-0.3428451683321429,1,1,1.1262717202595314,0.053120728742482,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,0.06661548337924335,1,1,-0.015430521299627699,-0.08764392740948973,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
1,1,1,0,-0.9570361458992224,1,1,-1.449621255601745,-0.9202565945623541,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,1,-0.17906090764758842,1,1,0.33356143026867424,-0.09657014324458564,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,1,1.4997277643690954,1,1,-0.023739853479825365,0.8692066398442282,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False
0,0,0,0,0.2713458092349365,0,1,-0.4724437912104995,-0.16866480232854164,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
0,1,0,0,-0.22000697281872703,1,1,1.5168103327288216,0.2521046391654385,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False
0,0,0,1,-1.2436586020971927,1,0,-1.474549252142338,-0.9937432130463375,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,0,0,0,-1.2846046672683313,1,1,-1.5111103137352078,-1.0020728748528502,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,1,0,1.3359435036845408,1,0,0.8271357617724154,1.5388937734129398,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False
0,0,0,0,-0.17906090764758842,1,0,-0.35112754137961366,-0.327348173931659,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1,0,0,0,-0.8341979503858065,1,1,0.650977919552225,-0.5424390431263606,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,1,1,0,-1.2846046672683313,1,1,0.1856553174611557,-0.979514294734947,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,0,1,-0.22000697281872703,1,1,0.4864531423843111,-0.0470782534658356,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1,0,1,1,1.3768895688556795,1,1,-1.3150100742825428,-0.271647703336914,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0,0,0,1.6225659598825113,1,0,-0.16998409985130447,0.8740232612601957,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
1,1,1,1,1.0493210474865704,1,1,0.8304594946444943,1.2543816909660805,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
1,0,0,0,-1.0389282762414995,1,1,1.1611709154163614,-0.7131418736757458,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,1,1,-0.6294676245301133,1,0,0.9816893403240922,-0.30043695886446364,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,0,1,1,1.540673829540234,1,0,-1.3349524715150172,-0.26566006845743123,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,0,0,0,-1.2846046672683313,1,0,-0.6402923012504923,-0.990495307779607,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,1.2949974385134022,1,0,-1.3349524715150172,-0.2847277027784408,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,0,1,0,0.9264828519731545,1,1,0.42828781712292746,0.87464190988243,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1,1,0,0,0.7626985912886,1,1,0.48977687525638997,0.7457420505211676,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0,0,0,-1.1208204065837768,1,1,0.6759059160928179,-0.8008353158774685,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,0,0,0.435130069919491,1,0,1.6680401784084191,1.1524593304529673,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
1,1,1,0,0.8445907216308772,1,1,1.2309693057300222,1.4415891829729326,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,1,1,1.2540513733422636,1,0,-1.5011391151189704,-0.4468578309911496,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,0,0,-0.22000697281872703,1,0,-1.4795348514504565,-0.7757358574896739,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,1,0,0,-0.42473729867442017,1,1,0.16238918735660215,-0.3277458766173811,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True
1,1,0,0,-1.0798743414126382,1,1,0.6742440496567785,-0.7881088299343614,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,0,1,1,-0.05622271213417253,1,0,0.8121789638480595,0.23681518035878898,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
1,0,1,1,1.2949974385134022,1,0,0.5379710019015366,1.2586238529471163,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,0,1.5816198947113727,1,0,-1.462916187090061,-0.33024256569996985,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
1,0,1,0,1.4587816991979567,0,1,-0.35777500712377164,0.6661131350021431,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False
0,0,1,0,-1.2846046672683313,1,1,-0.3760555379202067,-0.9869822673890618,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1,1,0,0,1.2949974385134022,1,1,1.284149031683287,1.883149637092718,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
1,0,0,0,-1.2436586020971927,1,0,0.18066971815303692,-0.9521390932010757,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
1,0,0,1,-1.2846046672683313,1,0,-0.6934720272037573,-0.9912023347764464,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,1,-0.17906090764758842,1,0,-0.015430521299627699,-0.21429013821832685,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
1,0,0,0,-1.2436586020971927,1,0,-1.4828585843225357,-0.9943839562622231,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,1,1,1,1.6225659598825113,1,1,0.8204882960282571,1.8390488281648678,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
1,0,0,0,-0.17906090764758842,1,1,0.8769917548536014,0.08685917324790665,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False
0,0,1,1,0.9264828519731545,1,0,1.1977319770092314,1.3970464821720578,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True
0,0,1,0,1.3359435036845408,1,0,0.20393584825759048,0.9275805562707715,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False
1,1,1,1,0.06661548337924335,1,1,1.4636306067755567,0.5913008408990861,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
1,1,1,0,0.8445907216308772,1,1,-0.16001290123506737,0.4165105105242239,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
1,0,1,1,0.18945367889265924,1,0,-1.4978153822468916,-0.6897878881863981,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,0,1,-0.7113597548723906,1,1,0.6991720461973715,-0.4496417497912043,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1,0,1,0,1.5816198947113727,1,1,0.5878269949827225,1.5667550560071375,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
1,0,0,0,-1.0389282762414995,1,0,0.31528089947223903,-0.7748520737436247,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,1,1,1.4178356340268181,1,1,1.5400764628333752,2.317153740183784,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1,0,1,0,0.8036446564597386,1,1,1.0232360012250805,1.2378770295086132,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
0,0,1,1,1.4997277643690954,1,1,1.458645007467438,2.300472321977107,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
1,0,1,1,-0.3428451683321429,1,0,0.3302376973965949,-0.2058720980372091,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True
0,0,0,0,-1.0389282762414995,1,1,0.45321581366352043,-0.7583032230988552,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False
1,0,0,1,0.2713458092349365,1,0,-1.310024474974424,-0.587114311489143,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
1,0,1,0,0.7217525261174614,1,0,-1.4728873857062985,-0.5388597189548617,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,1,0,1.5816198947113727,1,1,1.1229479873874524,2.0661812508994886,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False
0,0,1,1,-0.7932518852146678,1,0,-1.506124714427089,-0.8934116632761125,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,0,0,-1.2846046672683313,1,0,-1.5293908445316424,-1.002315915383014,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
1,0,0,0,-0.13811484247644978,1,1,0.975041874579934,0.1416316709093,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
0,1,1,0,-0.22000697281872703,1,0,0.6310355223197502,0.010213027871797651,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
1,0,1,1,0.6398603957751842,1,1,-0.30127154829842767,0.16089815657317053,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False
1,0,1,0,-1.0798743414126382,1,1,0.8686824226734037,-0.7760009926134885,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
1,0,1,1,1.090267112657709,1,0,0.3950504884021368,0.9963831209006945,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False
1,1,1,0,-0.09716877730531116,1,1,1.3572711548690266,0.395365984399999,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False
0,0,0,0,-0.015276646963033904,1,0,-1.4728873857062985,-0.721405251701305,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
1,0,0,0,-1.202712536926054,1,1,0.9019197513941943,-0.8927488254665757,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,1,1,-1.1208204065837768,1,1,-0.30459528117050655,-0.8960188253269574,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0,0,1,1,1.540673829540234,1,1,0.8022077652318224,1.7702683581285958,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1,0,0,0,-1.2846046672683313,1,1,0.16737478666472094,-0.9797573352651103,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,1,0.8855367868020159,1,0,0.8786536212896409,1.1833475723773834,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
1,0,1,1,1.6225659598825113,1,1,1.3705660863573426,2.325019415523621,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False
1,0,0,1,1.3768895688556795,1,0,0.027778006037400067,0.9243547455976923,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
0,0,0,0,-0.9570361458992224,0,0,-0.2115307607522928,-0.7720902495372213,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True
0,0,1,1,0.3532379395772137,1,0,0.451553947227481,0.37090726922808975,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False
0,1,1,0,1.5816198947113727,1,1,0.5928125942908413,1.566114312791252,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False
1,0,1,0,1.6225659598825113,1,1,1.530105264217138,2.6309190646248686,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False
0,0,1,0,1.6225659598825113,1,1,1.515148466292782,2.516756299228975,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1,1,0,0,-0.8341979503858065,1,1,0.6293736558837109,-0.5556074209424923,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True
1,0,0,0,0.9264828519731545,1,1,-0.022077987043785927,0.5922288138324378,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False
1,0,1,0,1.6225659598825113,1,1,1.2924583638634846,2.2355805004234512,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False
0,1,1,0,1.3359435036845408,1,1,1.4603068739034775,2.119031518913225,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
0,0,1,1,-1.0798743414126382,1,1,0.5196904711051018,-0.7884402488391298,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0,0,0,0,-1.1617664717549154,1,1,0.2006121153855116,-0.8900090958538235,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,1.213105308171125,1,0,1.234293038602101,1.874576934756042,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False
1,0,1,1,1.4178356340268181,1,0,-1.3366143379510567,-0.2945818915468883,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,0,0,0,-0.997982211070361,1,1,0.9683944088357757,-0.6687759296240805,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False
1,0,0,0,1.6225659598825113,1,1,-1.4645780535261008,-0.33843965994457526,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,1,1,0,1.3768895688556795,0,0,-0.6419541676865319,0.3270715954240541,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False
1,0,0,0,-0.9160900807280837,1,1,0.24215877628649993,-0.6596729570397748,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
0,1,1,0,0.435130069919491,1,1,1.4852348704440703,1.1238026424873249,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True
0,0,1,1,-0.42473729867442017,1,0,-0.12345183964219758,-0.38225323915495985,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
1,0,0,0,-0.8341979503858065,1,1,0.551265933389853,-0.6076401889911336,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0,0,0,-0.9160900807280837,1,1,-0.6336448355063343,-0.8178923421762163,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,1,0,-0.22000697281872703,1,0,-0.5372565822160412,-0.38238580671686717,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0,0,0,1,-0.997982211070361,1,0,-1.489506050066694,-0.9383520667627098,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,1,1,-0.8341979503858065,1,0,-1.4811967178864962,-0.9114408516955144,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,0,0,0,1.5816198947113727,0,0,-0.36276060643189023,0.7077172548474049,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False
1,0,1,1,0.7217525261174614,1,0,1.3655804870492243,1.3498524301330355,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
0,0,1,1,1.540673829540234,1,1,1.4387026102349638,2.4938000164253493,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False
1,0,1,1,-1.0389282762414995,1,0,-0.6685440306631644,-0.8632083537548843,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,1,1,0.5579682654329069,1,1,1.1910845112650732,0.9960737965895774,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False
0,0,1,1,-1.0798743414126382,1,1,-0.5289472500358435,-0.8898986228855673,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,0,-1.0798743414126382,1,1,0.81051709741202,-0.7954221404329177,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
0,0,1,0,0.5989143306040455,1,0,-1.2618303483292777,-0.4579051278167635,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
1,0,1,0,0.1485076137215206,1,1,0.9550994773474593,0.47678456200477304,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0,-0.997982211070361,1,1,0.9916605389403292,-0.6835130235894494,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
1,0,1,1,0.3122918744060751,0,0,-0.1517035690548697,0.07132667391109354,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True
1,0,0,0,1.1721592429999863,1,0,1.3007676960436823,1.8013112622085707,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False
1,0,1,0,1.6225659598825113,1,1,1.0996818572828988,2.133083680475406,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False
0,1,1,0,0.2713458092349365,1,0,1.1379047853118078,0.702989011806042,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True
1,0,1,0,-0.997982211070361,1,1,-1.506124714427089,-0.9394347018516198,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
1,0,0,0,-1.2846046672683313,1,1,0.8055314981039012,-0.971273011303039,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,1,0,0.025669418208104724,0,0,-0.1766315655954627,-0.11965899361011868,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False
0,0,0,1,-0.05622271213417253,1,1,0.7207763098658851,0.18131356110690505,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0,0,1,0,-0.9570361458992224,1,0,0.8171645631561782,-0.6336676203122799,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,1,0,1.540673829540234,1,0,-1.4961535158108519,-0.4236585076573606,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1,0,1,1,0.9264828519731545,1,0,-1.5077865808631286,-0.5571098533107759,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
1,0,0,0,-1.1617664717549154,1,0,-1.5111103137352078,-0.9693728762490333,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,1,0.6398603957751842,1,1,0.4615251458437181,0.6165991506297418,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False
1,0,0,1,1.1721592429999863,1,0,-1.4994772486829309,-0.5138707335353232,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,1,1,0,-1.2436586020971927,1,1,0.14743238943224626,-0.9426826071183503,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,-1.0798743414126382,1,1,-0.46745819190238097,-0.883358623164804,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0,0,0,-1.202712536926054,0,1,-1.172089560783143,-0.975537267877726,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,-0.42473729867442017,0,1,-0.701781359383955,-0.6113520807245398,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False
0,0,0,0,0.025669418208104724,1,1,0.501409940308667,0.1757678181004468,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
1,0,0,0,-0.8341979503858065,1,1,1.1661565147244803,-0.5100925580209633,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
0,1,1,0,1.6225659598825113,1,1,1.6547452469201032,2.6720591980034545,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,0,1,0,1.0493210474865704,1,1,0.012821208113044175,0.6648316485703718,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
1,0,1,0,1.090267112657709,1,0,0.6875389811450945,1.2362199349847711,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
1,0,1,1,0.06661548337924335,1,0,0.4100072863264927,0.20623626274548992,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False
1,0,1,1,0.8036446564597386,1,0,-1.3316287386429382,-0.46751627605504753,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,0,0,-0.9160900807280837,1,1,-0.6419541676865319,-0.8327399091098413,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,0,0,-0.6704136897012519,1,0,-0.18161716490358124,-0.5581924883996859,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
1,1,1,0,1.0493210474865704,1,1,1.4619687403395167,1.7676391014840998,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False
1,0,0,0,-0.9160900807280837,1,1,0.9983080046844874,-0.5471672861677234,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0,-1.202712536926054,1,1,0.8304594946444943,-0.9026251088286745,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True
0,0,1,1,1.4997277643690954,1,0,-1.4978153822468916,-0.37566905024689395,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0,0,0,-0.7932518852146678,0,1,-1.1305428998821545,-0.8364959900305501,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
